Model,WE7562
BlockNumber,1
BlockSize,15262              
1455,722541976,2454
1456,722714862,2439
1457,722868040,2871
1458,723002543,2447
1459,723650136,2879
1460,723785253,3041
1461,723838947,2654
1462,723967549,2469
1463,724041539,2917
1464,724619236,3010
1465,724885971,2514
1466,725889386,2492
1467,726104508,2851
1468,726495934,2829
1469,726517977,3023
1470,726721437,2719
1471,727741401,2483
1472,727834105,2461
1473,728889493,2440
1474,729154873,2403
1475,729475220,2377
1476,729684094,2871
1477,730476168,2404
1478,731662588,2874
1479,731840901,2476
1480,731910074,3036
1481,731987002,2515
1482,732092151,2337
1483,733039521,2433
1484,733862277,2851
1485,734048928,2552
1486,734052317,3030
1487,734250024,2880
1488,734539062,2434
1489,735596205,2895
1490,735697209,2857
1491,736839952,2839
1492,737110584,2824
1493,737195796,3057
1494,737368335,2479
1495,738760890,2495
1496,738818619,2887
1497,739082496,2861
1498,740533630,2886
1499,740984941,2809
1500,741159943,2512
1501,741476908,2461
1502,742033336,3048
1503,742230569,2454
1504,743581395,2547
1505,743656877,2489
1506,743741352,2458
1507,743775502,2891
1508,743787168,2418
1509,744025425,2469
1510,744033638,2872
1511,744263031,2466
1512,744882948,2495
1513,744935425,2455
1514,745905634,2458
1515,746007544,2491
1516,746132329,2831
1517,746418876,3019
1518,746942880,2475
1519,747315541,2980
1520,748456184,2500
1521,750159672,2867
1522,750326897,2453
1523,750967093,2765
1524,751923340,2474
1525,752783506,2828
1526,753456429,2395
1527,755798105,2507
1528,756108775,3011
1529,756813441,2428
1530,757186276,2851
1531,758423618,2712
1532,759458891,2838
1533,760248497,2442
1534,760335654,2787
1535,761324005,2808
1536,762472809,2434
1537,762486752,2537
1538,763143369,2463
1539,763213349,3004
1540,763666184,3028
1541,764458285,2435
1542,764908203,2838
1543,765638520,2359
1544,765852800,2429
1545,766541810,2375
1546,767758627,2847
1547,768542407,2392
1548,768866532,3057
1549,769026932,2459
1550,769100025,2831
1551,769930613,2844
1552,770385927,2457
1553,770401245,2324
1554,772043468,2833
1555,772603051,2857
1556,772744226,2879
1557,773350915,2391
1558,773606662,2442
1559,773992398,2518
1560,774157329,2451
1561,774254665,2874
1562,774266934,2380
1563,774502146,2419
1564,774778031,2419
1565,775246587,2532
1566,775674547,2453
1567,775951815,2912
1568,776265922,2447
1569,776740593,3027
1570,778328099,2866
1571,778602414,2846
1572,778643761,3082
1573,780334386,2519
1574,780715426,2954
1575,780954084,2672
1576,781936491,2879
1577,782014052,2448
1578,782454005,2541
1579,783219419,2857
1580,783506341,2466
1581,783602061,2893
1582,783793904,2388
1583,783963361,2877
1584,784565465,2358
1585,785000110,2391
1586,786552181,3047
1587,787091839,2439
1588,788542609,2871
1589,789169167,3043
1590,790095700,2854
1591,790373265,2451
1592,790452217,2412
1593,790898048,2547
1594,791786472,668
1595,791955443,2823
1596,792112593,2805
1597,792286005,3086
1598,792760067,2888
1599,793209284,2695
1600,793508047,2816
1601,793975420,2903
1602,794095169,2409
1603,795417563,2373
1604,795508523,3015
1605,795604344,3006
1606,795758848,2464
1607,796649975,2870
1608,797622062,2869
1609,798029526,2459
1610,798056606,2469
1611,798739976,1610
1612,799052455,2461
1613,799790220,2997
1614,800035449,2850
1615,800081269,3056
1616,800307747,2397
1617,800360896,2993
1618,800685388,2466
1619,800787120,2429
1620,801254846,2544
1621,801414447,2368
1622,802296484,2853
1623,802894694,2468
1624,803609337,2870
1625,804607241,2317
1626,805504439,2829
1627,805639021,2927
1628,806026699,2503
1629,808661800,2870
1630,809225625,2491
1631,809421992,2859
1632,810214998,2458
1633,810847270,2455
1634,810866310,2439
1635,811176393,2889
1636,811248297,2363
1637,811787268,2915
1638,812134476,2430
1639,812263798,2519
1640,812502508,2368
1641,813066903,2860
1642,813104949,2539
1643,813815761,2844
1644,814015629,3066
1645,814341223,2496
1646,815002369,2501
1647,815056749,2461
1648,815331334,2882
1649,815371133,2497
1650,815551219,2512
1651,815746042,2418
1652,816108989,3089
1653,816367541,2371
1654,816417918,2818
1655,817163474,2501
1656,817451711,2754
1657,817755419,2543
1658,817865728,2474
1659,818044046,2888
1660,822419778,2841
1661,822493474,2746
1662,822930484,2865
1663,823004523,2456
1664,823103882,3075
1665,823221719,2809
1666,823367364,2824
1667,824499266,2399
1668,824710369,2435
1669,824736447,2487
1670,824979288,2447
1671,825031353,2439
1672,825280164,3026
1673,825950883,2461
1674,827483683,2356
1675,827783829,2342
1676,828514383,2886
1677,829234295,2671
1678,829942454,3082
1679,830159918,2834
1680,831200635,2483
1681,832337164,2383
1682,834035278,2469
1683,834205817,2829
1684,835920612,2480
1685,837392109,2480
1686,837901272,2466
1687,838094064,2851
1688,838559957,2879
1689,839010822,2977
1690,839715841,3008
1691,840054031,2503
1692,840461560,2556
1693,840484495,2419
1694,842159186,2756
1695,842558848,3054
1696,842619021,2888
1697,842689186,3011
1698,843803022,2410
1699,844681749,3018
1700,845162035,2879
1701,845253201,2835
1702,845637345,2857
1703,845890071,2469
1704,846147984,2466
1705,846844144,2514
1706,847723693,2429
1707,848183141,2509
1708,848385518,2849
1709,849050321,2821
1710,849562385,3016
1711,849821055,2896
1712,850289711,3020
1713,851854369,2344
1714,851982086,677
1715,852769621,2492
1716,853106918,2374
1717,853449769,2857
1718,854013763,2390
1719,854216306,2465
1720,854572347,2646
1721,854891735,2488
1722,855671564,2787
1723,856332575,2873
1724,856866988,2419
1725,857086563,3032
1726,857166141,2480
1727,857290220,2535
1728,857514643,2827
1729,858154516,2473
1730,858198278,2348
1731,858289821,2388
1732,858305368,2866
1733,858456929,2453
1734,859655901,2535
1735,860525096,2847
1736,860880089,2469
1737,861313159,2475
1738,862335393,2485
1739,863038915,2659
1740,864194552,2404
1741,864687791,2476
1742,864826393,2869
1743,865270647,2470
1744,866534046,2470
1745,866631175,3051
1746,868420708,2470
1747,869065020,2452
1748,869296878,2716
1749,869357547,2474
1750,870323921,2884
1751,871040879,2431
1752,871200267,1402
1753,871349673,2447
1754,871799661,2804
1755,873277879,2856
1756,873680120,2857
1757,874762304,2950
1758,874926623,2555
1759,875320298,3037
1760,875524429,2554
1761,877374585,2448
1762,877504609,2880
1763,877644284,3006
1764,878600047,2455
1765,879462722,2546
1766,879633888,2446
1767,880069144,2873
1768,880621240,3053
1769,881539184,2432
1770,881551032,2415
1771,881723951,2374
1772,882250240,2387
1773,882390498,2495
1774,882457214,3018
1775,882578791,2428
1776,882900771,2893
1777,883456780,2415
1778,884375929,2860
1779,884582848,2408
1780,884703899,2434
1781,885125645,2873
1782,885472782,2510
1783,885856174,2562
1784,886101508,2408
1785,887394561,2558
1786,887674386,2940
1787,888308040,2421
1788,890351567,2901
1789,890648984,2919
1790,890939604,2528
1791,893820676,2342
1792,895487185,2848
1793,897394114,3054
1794,898089643,2450
1795,898814341,2467
1796,899587179,2411
1797,899709119,2870
1798,900257648,2763
1799,901349668,2386
1800,901427091,2828
1801,901428399,2478
1802,901647537,2439
1803,901774678,2506
1804,902278586,2486
1805,903118810,2522
1806,903403554,2443
1807,903637840,2422
1808,903801199,2461
1809,903950988,2531
1810,904085368,2930
1811,904241298,2484
1812,904314083,2352
1813,904523018,2441
1814,904713779,2376
1815,904837763,3090
1816,904974152,3007
1817,905568233,2453
1818,907191982,2387
1819,907215103,2459
1820,908507858,2934
1821,908751395,2503
1822,909038752,2387
1823,909409560,2471
1824,910991619,2462
1825,911176386,2549
1826,911327787,2456
1827,911593732,2597
1828,913306872,2864
1829,913739841,2515
1830,913926622,2435
1831,915180491,2685
1832,915611880,2475
1833,915803174,2521
1834,916295688,2482
1835,916309114,2887
1836,916845336,2877
1837,916926692,3066
1838,917065713,2668
1839,918495571,2499
1840,919150796,2320
1841,919369832,2858
1842,920750101,3036
1843,921100880,2473
1844,921796915,2500
1845,923022772,2430
1846,923668206,2448
1847,923764171,2464
1848,924226514,2375
1849,924435050,2454
1850,924788320,3095
1851,924818725,2777
1852,925627762,2272
1853,925847054,2846
1854,926005382,2914
1855,926208637,2838
1856,926339441,2300
1857,926519707,2564
1858,927430108,2913
1859,928683745,2852
1860,928817122,2487
1861,929335048,2874
1862,931159559,2469
1863,931719931,2886
1864,932227002,2896
1865,932369602,2449
1866,932527562,2447
1867,932590731,2350
1868,932997785,2469
1869,933919852,2400
1870,934972291,2812
1871,936109579,2469
1872,936343320,2489
1873,936402834,2412
1874,936497952,3014
1875,936652538,2507
1876,937729795,2863
1877,938144815,2376
1878,938154295,2866
1879,938178781,2873
1880,939925609,2483
1881,940163958,2464
1882,940736800,2451
1883,940763202,2460
1884,940837072,2547
1885,940927214,2919
1886,941845987,2880
1887,942212360,3021
1888,942411379,2862
1889,942646175,2439
1890,942905867,2490
1891,944121453,2423
1892,944398779,2895
1893,944520323,2450
1894,944898191,2461
1895,945614717,2479
1896,946143554,2370
1897,946164713,2831
1898,946901413,2378
1899,947264403,2927
1900,947814486,2854
1901,947988778,2529
1902,948384395,2790
1903,948445771,3028
1904,948958382,3034
1905,949774381,2423
1906,949857158,2455
1907,950115815,2884
1908,950149344,2604
1909,950785606,2501
1910,950832746,2838
1911,950854948,2771
1912,952229850,3001
1913,952239506,2880
1914,952477838,2868
1915,952531068,2500
1916,952835715,2476
1917,953130301,2455
1918,954755097,2780
1919,954788330,2468
1920,955068257,2415
1921,955393638,3006
1922,955404990,2476
1923,955578964,2908
1924,955878684,2471
1925,956536464,3009
1926,956827611,2845
1927,957924631,2494
1928,959252881,2497
1929,959379043,2538
1930,959505331,2698
1931,959737057,2871
1932,960285899,2449
1933,961914459,2461
1934,962885120,2777
1935,963363600,2814
1936,963719872,2857
1937,965092741,1259
1938,966145379,2835
1939,966297341,2483
1940,966307097,2386
1941,966659807,2377
1942,967029376,2492
1943,967066431,2501
1944,967233702,2311
1945,968050937,2855
1946,968275392,2322
1947,968784092,2942
1948,970474859,3009
1949,972060131,2436
1950,972750155,2380
1951,973556907,2441
1952,974005285,2879
1953,974089025,2434
1954,974913610,2737
1955,975060160,2745
1956,975279639,3085
1957,975304635,2711
1958,976980150,2871
1959,977213333,2713
1960,977328512,2825
1961,978849777,2873
1962,980986239,2481
1963,982014776,2858
1964,982750522,2797
1965,983120668,3065
1966,983851832,3031
1967,984013637,2877
1968,984132628,2757
1969,985669529,2429
1970,986944968,2874
1971,987617375,2512
1972,987691143,2426
1973,988542687,2447
1974,989054701,2467
1975,989198037,2512
1976,989437463,2896
1977,989822025,2359
1978,990482948,2871
1979,990915235,2828
1980,991477792,2860
1981,991572746,2455
1982,991721847,2417
1983,992235556,2884
1984,992865207,2399
1985,994671517,2457
1986,995108711,2393
1987,995385044,2442
1988,996029928,2722
1989,996594442,2359
1990,996907498,2856
1991,997226293,2979
1992,997732993,2476
1993,997741635,2452
1994,999267639,2402
1995,1000324338,2386
1996,1001182265,2882
1997,1001900469,2824
1998,1002423660,2515
1999,1002603656,2342
2000,1002665472,2423
2001,1004852833,2544
2002,1005706168,2507
2003,1006421891,2493
2004,1006701846,3000
2005,1007096661,2504
2006,1008044725,2513
2007,1008322892,2846
2008,1008379114,2461
2009,1008762635,2531
2010,1008837847,2490
2011,1008886358,2459
2012,1009184773,2812
2013,1009290607,2423
2014,1009488648,2506
2015,1010296667,2846
2016,1011366419,2470
2017,1011476610,2740
2018,1011581588,2503
2019,1012213232,2882
2020,1013666084,2466
2021,1013924531,2488
2022,1015637920,2814
2023,1015709832,2497
2024,1015784237,2410
2025,1015913025,2798
2026,1016335448,2458
2027,1016346425,2905
2028,1016552018,2815
2029,1016700051,2440
2030,1017274263,2479
2031,1017535442,2409
2032,1017931130,2845
2033,1018039640,2839
2034,1018969478,2467
2035,1020789716,2812
2036,1021076878,2832
2037,1022352840,2432
2038,1025115358,2438
2039,1025815496,2444
2040,1025964955,2506
2041,1025994634,2846
2042,1026205745,2451
2043,1026765367,2813
2044,1028423308,3056
2045,1031163652,2479
2046,1032093540,2788
2047,1032248219,2437
2048,1032375522,3035
2049,1033728715,2407
2050,1033820662,2471
2051,1034334040,2460
2052,1034953647,3012
2053,1035495804,2408
2054,1036063637,2828
2055,1036351963,2399
2056,1037437831,2856
2057,1038269508,2847
2058,1038413693,2485
2059,1038686733,2450
2060,1038862736,2423
2061,1038917726,2506
2062,1039523304,2783
2063,1039669440,3093
2064,1039823747,2545
2065,1041114685,3045
2066,1041620378,2983
2067,1041931253,2525
2068,1042366326,2523
2069,1043159065,3005
2070,1043320138,2434
2071,1044271213,2073
2072,1044325491,2417
2073,1045048528,3023
2074,1046627114,2864
2075,1046904999,2863
2076,1047301808,2842
2077,1047396466,2412
2078,1048005893,2461
2079,1048172004,2463
2080,1048861124,2455
2081,1049911141,2892
2082,1050337980,2479
2083,1050500331,2413
2084,1051968923,2399
2085,1052141845,2438
2086,1052337346,2834
2087,1052891141,3013
2088,1053599654,2468
2089,1053643868,2428
2090,1053917459,2896
2091,1054432307,2438
2092,1054556495,2964
2093,1054641803,2491
2094,1054793200,2832
2095,1055334084,2851
2096,1055357690,2376
2097,1055947938,2419
2098,1056634384,2478
2099,1057622767,2801
2100,1058065230,2322
2101,1058093785,2445
2102,1059319416,2838
2103,1060771853,2948
2104,1061261827,2875
2105,1061549799,2908
2106,1062407680,2833
2107,1063549223,3040
2108,1064173681,2456
2109,1064366234,2454
2110,1064536459,2837
2111,1064570946,2479
2112,1064697226,2483
2113,1065186254,2430
2114,1065269285,2464
2115,1065834247,2456
2116,1066661266,2543
2117,1066668143,2477
2118,1066744206,2845
2119,1067391770,2450
2120,1067735094,2907
2121,1069032196,2457
2122,1069321142,3068
2123,1071121593,2465
2124,1071586102,2466
2125,1071971908,2460
2126,1072368210,2450
2127,1072459503,2866
2128,1072764022,2848
2129,1072764592,2508
2130,1074567507,1736
2131,1075031938,3036
2132,1075741115,2912
2133,1076025358,2464
2134,1076467884,2373
2135,1076813045,2791
2136,1077367968,2731
2137,1077640723,2411
2138,1077771398,2447
2139,1078445552,2791
2140,1078581226,3065
2141,1078619034,2864
2142,1078730491,2864
2143,1080728243,2425
2144,1080738473,2453
2145,1081810793,2461
2146,1082692164,2515
2147,1083480897,2476
2148,1083503472,2565
2149,1084838434,3003
2150,1085124218,2414
2151,1085278167,2412
2152,1085420776,2875
2153,1085424805,3115
2154,1085443039,653
2155,1085620812,2839
2156,1086162517,2475
2157,1086575533,2864
2158,1086920599,3009
2159,1087023697,2350
2160,1087512860,2439
2161,1087945745,2348
2162,1088218099,2428
2163,1088679350,2474
2164,1088849570,2462
2165,1088904927,2887
2166,1089823613,2895
2167,1090464963,2578
2168,1090534955,2426
2169,1091032272,2324
2170,1091160638,2630
2171,1091714113,2480
2172,1091750506,2895
2173,1091848722,3003
2174,1092048130,3057
2175,1092509814,2375
2176,1092951730,2493
2177,1092965265,2446
2178,1094445923,2448
2179,1095037685,2438
2180,1096037868,2423
2181,1097033844,2382
2182,1097164784,2549
2183,1097885933,2458
2184,1099145937,2724
2185,1100307852,2425
2186,1100520961,2516
2187,1101647741,2857
2188,1101680093,2469
2189,1102108287,2893
2190,1103514932,2492
2191,1103721864,2822
2192,1104149941,2480
2193,1104506449,2351
2194,1104678969,2993
2195,1104896653,3022
2196,1105323558,2768
2197,1105693091,2455
2198,1105863992,2383
2199,1106033591,2416
2200,1106090488,2569
2201,1107156200,2381
2202,1107436276,2498
2203,1108283924,2883
2204,1109873213,2816
2205,1109940749,2536
2206,1110670936,3032
2207,1112053407,2433
2208,1112980677,2550
2209,1112991234,2824
2210,1115043272,2835
2211,1116775650,2875
2212,1118336666,2839
2213,1120638440,2386
2214,1121034989,2430
2215,1121982986,2489
2216,1122752192,2381
2217,1123919217,2462
2218,1125185135,2846
2219,1125536365,2418
2220,1125874456,2483
2221,1125953884,2442
2222,1125958702,2826
2223,1126338903,2467
2224,1126672403,2954
2225,1127029910,819
2226,1127322651,2629
2227,1127427749,2449
2228,1128098666,2922
2229,1128301416,2779
2230,1128328301,2423
2231,1130825965,2876
2232,1131437060,2515
2233,1132184110,2455
2234,1132414850,2476
2235,1132892295,2901
2236,1134574093,3052
2237,1134785648,2853
2238,1135315948,2498
2239,1135364799,2414
2240,1135412886,2777
2241,1136331051,2540
2242,1136403983,3019
2243,1136437448,2480
2244,1136518535,2473
2245,1136827327,3033
2246,1136847195,2874
2247,1137257518,2888
2248,1137371902,1442
2249,1137522177,2479
2250,1137599857,2447
2251,1137811063,2555
2252,1138344364,2808
2253,1138521372,2860
2254,1140903946,2436
2255,1142003817,3028
2256,1142623793,2497
2257,1142640871,2481
2258,1143497338,3023
2259,1143558109,2868
2260,1143835981,2426
2261,1143995977,2494
2262,1145335940,2511
2263,1145384525,2929
2264,1145576748,1565
2265,1146177044,3046
2266,1147000509,2342
2267,1147324016,2830
2268,1147649016,2789
